n,q,p_in,p_out,1,2,3,4,5
75,5,0.04,0.0025125628140703,0.3733,0.3067,0.2933,0.4533,0.3467
75,5,0.05,0.0025125628140703,0.4,0.4,0.3867,0.3467,0.44
75,5,0.06,0.0025125628140703,0.3733,0.36,0.4667,0.4267,0.56
75,5,0.07,0.0025125628140703,0.3467,0.3867,0.3467,0.3733,0.4533
75,5,0.08,0.0025125628140703,0.3867,0.52,0.44,0.4267,0.4267
75,5,0.09,0.0025125628140703,0.36,0.4267,0.3867,0.32,0.44
75,5,0.1,0.0025125628140703,0.4933,0.4667,0.36,0.3733,0.4667
75,5,0.11,0.0025125628140703,0.3733,0.5067,0.5067,0.3867,0.36
75,5,0.12,0.0025125628140703,0.4,0.44,0.44,0.4267,0.56
75,5,0.13,0.0025125628140703,0.5733,0.4533,0.52,0.28,0.6667
75,5,0.14,0.0025125628140703,0.44,0.52,0.36,0.5733,0.3733
75,5,0.15,0.0025125628140703,0.5333,0.5867,0.4933,0.52,0.5067
75,5,0.16,0.0025125628140703,0.3867,0.3467,0.52,0.44,0.52
75,5,0.17,0.0025125628140703,0.36,0.7867,0.4,0.4667,0.6
75,5,0.18,0.0025125628140703,0.5733,0.4,0.48,0.5067,0.44
75,5,0.19,0.0025125628140703,0.7333,0.6133,0.4267,0.44,0.4933
75,5,0.2,0.0025125628140703,0.68,0.6,0.3333,0.7067,0.4
75,5,0.21,0.0025125628140703,0.68,0.5733,0.3067,0.6133,0.56
75,5,0.22,0.0025125628140703,0.64,0.5467,0.64,0.6,0.5467
75,5,0.23,0.0025125628140703,0.52,0.4267,0.56,0.56,0.4533
75,5,0.24,0.0025125628140703,0.7067,0.8,0.6267,0.64,0.6267
75,5,0.25,0.0025125628140703,0.5867,0.7733,0.5067,0.8267,0.6933
75,5,0.26,0.0025125628140703,0.7467,0.7467,0.4667,0.5067,0.8267
75,5,0.27,0.0025125628140703,0.3733,0.6533,0.56,0.8,0.56
75,5,0.28,0.0025125628140703,0.4667,0.6533,0.5867,0.44,0.76
75,5,0.29,0.0025125628140703,0.5733,0.6667,0.6133,0.48,0.84
75,5,0.3,0.0025125628140703,0.6,0.8533,0.4133,0.6667,0.6267
75,5,0.31,0.0025125628140703,0.6933,0.76,0.4533,0.4267,0.6933
75,5,0.32,0.0025125628140703,0.4533,0.3467,0.5467,0.68,0.5867
75,5,0.33,0.0025125628140703,0.4,0.64,0.7067,0.6,0.5733
75,5,0.34,0.0025125628140703,0.8,0.6933,0.5067,0.6667,0.5733
75,5,0.35,0.0025125628140703,0.7867,0.76,0.56,0.6533,0.6267
75,5,0.36,0.0025125628140703,0.68,0.8267,0.5067,0.68,0.4133
75,5,0.37,0.0025125628140703,0.44,0.6133,0.8267,0.7467,0.88
75,5,0.38,0.0025125628140703,0.7067,0.6667,0.72,0.6667,0.5067
75,5,0.39,0.0025125628140703,0.56,0.24,0.2533,0.9467,0.7733
75,5,0.4,0.0025125628140703,0.7867,0.4533,0.5733,0.9067,0.6533
